Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,dataset
8266,Haochi,1,Noida,"Shop 1 & 2, Lower Ground Floor, Hyde Park, Commercial Complex, Sector 78, Near Sector 110, Noida",Sector 110,"Sector 110, Noida",0,0,Chinese,600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1,zomato
8267,Lassilo,1,Noida,"D 51, Sector 105, Near Sector 110, Noida",Sector 110,"Sector 110, Noida",0,0,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,zomato
8268,Mittal Bikaneri Sweets,1,Noida,"A 2/22, Main Market, Sector 110, Noida",Sector 110,"Sector 110, Noida",77.387116,28.533194,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,zomato
8269,Royale Bakers,1,Noida,"Opposite Pathway School, Sector 104, Near Sector 110, Noida",Sector 110,"Sector 110, Noida",77.386751,28.533164,"Bakery, Fast Food, Desserts",350,Indian Rupees(Rs.),No,Yes,No,No,1,0,White,Not rated,0,zomato
8270,RV's Family Restaurant,1,Noida,"Near Salarpur Police Chowki, Main Dadri Road, Salarpur Bhangel, Sector 107, Near Sector 110, Noida",Sector 110,"Sector 110, Noida",0,0,"North Indian, South Indian, Italian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0,zomato
8271,The Cake Shop,1,Noida,"Shop A-79, Opposite Kotak Mahindra Bank, Sector 110, Noida",Sector 110,"Sector 110, Noida",77.38717,28.533958,Bakery,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2,zomato
8272,Top Food,1,Noida,"Plot K, Near Watertank, NSEZ, Phase 2,  Near Sector 110, Noida",Sector 110,"Sector 110, Noida",0,0,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3,zomato
8273,Uncle's Corner,1,Noida,"Shop F5, ATS One Hamlet, Sector 104, Sector 110, Noida",Sector 110,"Sector 110, Noida",0,0,Fast Food,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,zomato
8274,Urban Express,1,Noida,"Shop 9, Near Yatharth Wellness Hospital, Gejha Road, Sector 110, Noida",Sector 110,"Sector 110, Noida",77.38703,28.533008,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,zomato
8275,Viddya Chinese Fast Food,1,Noida,"ATS Lotus Apartment, GB Nagar Sector 110, Sector 110, Noida",Sector 110,"Sector 110, Noida",77.377906,28.531977,"Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,zomato
8276,Domino's Pizza,1,Noida,"10, Block A-3, Sector 110, Noida",Sector 110,"Sector 110, Noida",77.387581,28.534208,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,2.1,Red,Poor,84,zomato
8277,Kamboj's,1,Noida,"Shop 1, Near Rama Banquet Hall",Sector 110,"Sector 110, Noida",77.386387,28.532102,"North Indian, Mughlai, Chinese",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,2.4,Red,Poor,76,zomato
8278,Pizza Hut Delivery,1,Noida,"Shop A-4, Block A-3, Main Market, Sector 110, Noida",Sector 110,"Sector 110, Noida",77.387366,28.533975,"Italian, Pizza",800,Indian Rupees(Rs.),No,Yes,No,No,2,2.3,Red,Poor,94,zomato
8279,Subway,1,Noida,"Plot 7, Block A3, Shramik Kunj, Sector 110, Noida",Sector 110,"Sector 110, Noida",77.387396,28.534091,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,No,No,No,2,2.4,Red,Poor,51,zomato
8280,The Cake Expert's,1,Noida,"11, Block A-2, Sector 110, Noida",Sector 110,"Sector 110, Noida",77.386913,28.533091,"Bakery, Desserts, Fast Food",250,Indian Rupees(Rs.),No,Yes,No,No,1,2.4,Red,Poor,63,zomato
8281,The Saffron Boutique,1,Noida,"26 & 27 Ashirwaad Complex, Sector 104, Near, Sector 110, Noida",Sector 110,"Sector 110, Noida",77.366643,28.539346,"North Indian, Chinese",800,Indian Rupees(Rs.),Yes,No,No,No,2,4,Green,Very Good,175,zomato
8282,Aggarwal Kachori Wale,1,Noida,"Shop 26, X Block, Near Metro Hospital, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.337964,28.597161,North Indian,100,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,9,zomato
8283,Bakes & Cakes,1,Noida,"Royal Paradise Hotel, Shop 3 & 4, Y 349C, Near Sabzi Mandi, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.344064,28.596894,Bakery,250,Indian Rupees(Rs.),No,Yes,No,No,1,3,Orange,Average,5,zomato
8284,Burger's Kitchen,1,Noida,"Behind Metro Hospital, X Block Market, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.338232,28.597158,Fast Food,350,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,31,zomato
8285,Jhatpat Khana,1,Noida,"Y-372, Near City Hospital, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.343538,28.596352,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,7,zomato
8286,Mahi Rasoi,1,Noida,"5, Block X-1A, Above Axis Bank, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.338004,28.597251,North Indian,500,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,34,zomato
8287,Night Safari Cafe,1,Noida,"N-199, First Floor, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.338722,28.592327,Fast Food,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4,zomato
8288,Saheb's Restaurant,1,Noida,"3, I-25, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.337811,28.596915,"North Indian, Chinese, Mughlai, Fast Food",550,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,26,zomato
8289,Scrummy Bites,1,Noida,"Shop 6, N Block, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.337239,28.593143,"North Indian, Chinese",350,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,30,zomato
8290,Berco's,1,Noida,"O-1, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.338895,28.593984,"Chinese, Thai",1100,Indian Rupees(Rs.),No,Yes,No,No,3,3.7,Yellow,Good,1182,zomato
8291,Cream Bell Scoopers,1,Noida,"Shop 3, I 25, Near Metro Hospital, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.337745,28.596947,Ice Cream,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2,zomato
8292,Mayur Kitchen,1,Noida,"Shop 100, Sabzi Mandi, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.343902,28.597298,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0,zomato
8293,Raghav Ki Rasoi,1,Noida,"Z 148, Main Road, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.344115,28.598208,"North Indian, Chinese",350,Indian Rupees(Rs.),No,Yes,No,No,1,0,White,Not rated,0,zomato
8294,Red Chilli,1,Noida,"H-Block Market, Near Shiv Mandir, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.334396,28.594027,"North Indian, Chinese, Mughlai",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1,zomato
8295,Riyaz Biryani Corner,1,Noida,"29, Block X, 1A, Sector 12 Market, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.338128,28.597364,Biryani,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,zomato
8296,Standard Sweets & Confectioners,1,Noida,"Shop P 38/7, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.339587,28.594848,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3,zomato
8297,Standard Sweets,1,Noida,"Shop 6,7, Y-349, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.344125,28.59695,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,zomato
8298,Sushma Homemade Tiffin,1,Noida,"Z Block, Sector 12, Noida",Sector 12,"Sector 12, Noida",0,0,"North Indian, South Indian",200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,zomato
8299,The Tasty Corner,1,Noida,"C-block, Shop 31, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.335532,28.591934,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,zomato
8300,The Zaika King,1,Noida,"Shop X-1 A, 17, Behind Metro Hospital, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.338294,28.597161,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,3,zomato
8301,Tiffinhunt,1,Noida,"N-198, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.33869,28.592327,North Indian,200,Indian Rupees(Rs.),No,Yes,No,No,1,0,White,Not rated,1,zomato
8302,Top Burger,1,Noida,"Shop 3N4, Block Y, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.344091,28.596925,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,zomato
8303,Aggarwal Sweet Shop,1,Noida,"8, Royal Paradise Shopping Complex, Y 349C, Near Sabzi Mandi, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.344179,28.597059,"Mithai, Street Food",150,Indian Rupees(Rs.),No,Yes,No,No,1,2.3,Red,Poor,15,zomato
8304,Hungry - I,1,Noida,"KO-12, Ground Floor, Near Amity University, Sector 126, Near Sector 125, Noida",Sector 125,"Sector 125, Noida",77.332072,28.549347,"Cafe, Italian, Continental, Chinese",450,Indian Rupees(Rs.),No,Yes,No,No,1,2.6,Orange,Average,26,zomato
8305,Oh Buoy,1,Noida,"Plot E-94, Near HCL Office, Sector 125, Noida",Sector 125,"Sector 125, Noida",77.332353,28.548672,"Mexican, Italian, Fast Food",550,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,55,zomato
8306,Caffeinated,1,Noida,"Near Amity University, Sector 125, Noida",Sector 125,"Sector 125, Noida",77.332345,28.549394,Beverages,200,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,64,zomato
8307,Sam and Scrooge,1,Noida,"F-7, Gopalji Mart, Near Jaypee Hospital, Sector 128, Near Sector 125, Noida",Sector 125,"Sector 125, Noida",77.371427,28.516344,"Continental, Mexican, American, Fast Food, Italian, Chinese",550,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,132,zomato
8308,Tpot,1,Noida,"A-14, Eco Towers, Sector 125, Noida",Sector 125,"Sector 125, Noida",77.330603,28.544517,Cafe,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,20,zomato
8309,Hunger's Hub,1,Noida,"Opposite HCL, Near Amity University, Sector 125, Noida",Sector 125,"Sector 125, Noida",77.331711,28.548867,"Chinese, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,zomato
8310,Modi's Baker's Zone,1,Noida,"Plot 3 A, Sector 126, Nea, Sector 125, Noida",Sector 125,"Sector 125, Noida",77.329704,28.547256,"Bakery, Fast Food, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,zomato
8311,The Flip On Wheel,1,Noida,"Near Amity University, Sector 125, Noida",Sector 125,"Sector 125, Noida",77.332302,28.549413,"North Indian, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,zomato
8312,Big Biryani,1,Noida,"Opposite HCL, Sector 127, Noida",Sector 127,"Sector 127, Noida",77.332395,28.549392,"Biryani, Mughlai",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,zomato
8313,Aroma,1,Noida,"Shop 2, Paras Tierea, Sector 137, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.413313,28.507446,"South Indian, North Indian, Street Food",300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4,zomato
8314,Bawarchi,1,Noida,"Sector 134, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",0,0,"North Indian, Mughlai, Fast Food",450,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5,zomato
8315,Book Food Kitchen,1,Noida,"Shop 4, Exotica Fresco, Sector 137, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.406126,28.513177,"North Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,19,zomato
8316,Breaktym,1,Noida,"Opposite Gulshan Vivante Entry Gate, Sector 137, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.407635,28.508599,"North Indian, Mughlai",400,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average,6,zomato
8317,Chaska By Taste,1,Noida,"Village Shadra Bansal Market, Near Pass Taira, Sector 132, Noida",Sector 132,"Sector 132, Noida",77.413223,28.507079,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,4,zomato
8318,Domino's Pizza,1,Noida,"Express Trade Towers 2, B-36, Sector 132, Noida",Sector 132,"Sector 132, Noida",77.377632,28.514191,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,2.5,Orange,Average,27,zomato
8319,Grill King,1,Noida,"Shop 2, Pavilion Arcade, Jaypee Wish Town. Sector 128, Near, Sector 132, Noida",Sector 132,"Sector 132, Noida",0,0,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4,zomato
8320,Moti Mahal Deluxe Advant,1,Noida,"Advant Towers, Sector 142, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.410219,28.500742,"North Indian, Mughlai",1400,Indian Rupees(Rs.),No,No,No,No,3,2.8,Orange,Average,7,zomato
8321,Rolling Beans,1,Noida,"Near Genpact & Unitech Infospace, Sector 135, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.402752,28.500304,North Indian,200,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average,9,zomato
8322,RollsKing,1,Noida,"Opposite MetLife Building, Sector 135, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.40179,28.501158,Fast Food,400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,19,zomato
8323,SnacksWale.com,1,Noida,"Shop 16, Ground Floor, Paras Tiera, Sector 137, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.413223,28.507527,"North Indian, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,8,zomato
8324,Subway,1,Noida,"Ground Floor, Tower 2, Plot 7, Advant IT Park, Expressway, Sector 142, Near, Sector 132, Noida",Sector 132,"Sector 132, Noida",77.409705,28.501164,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,13,zomato
8325,Super Cake Shop,1,Noida,"Near Jaypee Hospital, Sector 132, Noida",Sector 132,"Sector 132, Noida",77.371346,28.516419,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,6,zomato
8326,Aureo Dine & Bake House,1,Noida,"Ground Floor, Amenity Block, Unitech Infospace, Sector 135, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.404642,28.499542,"Bakery, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3,zomato
8327,B Bawarchi Restaurant,1,Noida,"Shop 2-3, Opposite Jaypee Cosmos, Near Adobe, Sector 134, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.379994,28.517732,"North Indian, Mughlai, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,2,zomato
8328,Brajwasi,1,Noida,"Shop 4, Chauhan Market, Behind Advant Navis Business Park, Sector 141, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",0,0,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0,zomato
8329,Cafe Coffee Day,1,Noida,"Unitech Infospace, Sector 135, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.403896,28.499566,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3,zomato
8330,Cafe Coffee Day,1,Noida,"B-36, Block A, Express Trade Tower 2, Noida-Greater Noida Expressway, Sector 132, Noida",Sector 132,"Sector 132, Noida",77.3778,28.513708,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,zomato
8331,Cafe Lounge,1,Noida,"Eco Suites By Hyphen, GH 03, Adjacent Supertech Ecociti, Sector 137, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",0,0,"Cafe, Bakery, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,zomato
8332,Cafe Treat,1,Noida,"Eco Suites By Hyphen, GH 03, Adjacent Supertech Ecociti, Sector 137, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",0,0,"North Indian, Italian, Continental",450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,zomato
8333,Casa Bake,1,Noida,"Shop 11, UG, Supertech Ecociti, Sector 137, Near, Sector 132, Noida",Sector 132,"Sector 132, Noida",0,0,Bakery,700,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,2,zomato
8334,China Town,1,Noida,"Near Metlife, Sector 135, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.402723,28.500375,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,zomato
8335,Costa Coffee,1,Noida,"Jaypee Hospital, Wish Town, Gautam Buddha Nagar, Sector 128, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.368152,28.525589,Cafe,600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0,zomato
8336,Delhi Foods,1,Noida,"F-3, 1st Floor, G Mart, Near Jaypee Hospital, Sector 128, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.371517,28.516442,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,zomato
8337,Deli Chic,1,Noida,"Shop 11, Lower Ground Floor, Paramount Florence Plaza, Sector 137, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",0,0,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2,zomato
8338,Delicacies,1,Noida,"Paramount Floraville, Sector 137, Near, Sector 132, Noida",Sector 132,"Sector 132, Noida",77.407783,28.507639,Bakery,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1,zomato
8339,Kanha Ji Sweets & Restaurant,1,Noida,"Shop 17, Chauhan Market, Sector 141, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.413852,28.505174,"Mithai, North Indian, Street Food",200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,zomato
8340,Little China,1,Noida,"Near Metlife, Sector 135, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.40282,28.499645,Chinese,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,zomato
8341,Lola's Cafe,1,Noida,"Paras Tiera, Sector 137, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.413286,28.507413,"Cafe, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,zomato
8342,Madras Coffee House,1,Noida,"Ground Floor, Amenity Block, Unitech Infospace, Sector 135, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.404355,28.499069,Beverages,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,zomato
8343,Moju Juice Bar,1,Noida,"Near Metlife, Sector 135, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.402674,28.500282,Beverages,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,zomato
8344,Peniel Restaurant,1,Noida,"Near Jaypee Hospital, Sector 132, Noida",Sector 132,"Sector 132, Noida",77.371292,28.516466,South Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3,zomato
8345,Pizza Key,1,Noida,"Near Sri Ram School, Sector 135, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.373477,28.516194,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,3,zomato
8346,Sandoz,1,Noida,"Shop 3, Upper Ground Floor, Supertech Mart, Sector 137, Near, Sector 132, Noida",Sector 132,"Sector 132, Noida",0,0,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1,zomato
8347,Subway,1,Noida,"Plot 20/21, Unit 3, Amenity Block, Sector 135, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",0,0,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0,zomato
8348,Tandoori Mystery,1,Noida,"B-4, Urbtech Matrix Tower, Sector 132, Noida",Sector 132,"Sector 132, Noida",77.373132,28.515244,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3,zomato
8349,Taste of Punjab,1,Noida,"Chauhan Market, Sector 137, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.414129,28.504672,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,zomato
8350,Tea Nation,1,Noida,"Express Trade Towers 2, B-36, Sector 132, Noida",Sector 132,"Sector 132, Noida",77.377796,28.513978,"Fast Food, Beverages",200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1,zomato
8351,The Corporate Kitchen,1,Noida,"Sector 132, Noida",Sector 132,"Sector 132, Noida",0,0,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,zomato
8352,The Royal Kitchen,1,Noida,"Shop 4, Paras Tierea Commercial Complex, Sector 137, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.413356,28.507813,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,zomato
8353,Tpot,1,Noida,"Ground Floor, Urbtech Matrix Towers, Opposite Jaypee  Hospital, Sector 132, Noida",Sector 132,"Sector 132, Noida",77.373255,28.51526,"Fast Food, Beverages",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1,zomato
8354,Wild Chef House,1,Noida,"Urbtech Matrix, Opposite JP Hospital, Sector 132, Noida",Sector 132,"Sector 132, Noida",77.373086,28.515199,"Continental, Chinese, North Indian, Indian",500,Indian Rupees(Rs.),No,Yes,No,No,2,0,White,Not rated,3,zomato
8355,DIOS The Neighbourhood Bistro,1,Noida,"B-36, Block A, Express Trade Tower 2, Noida-Greater Noida Expressway, Sector 132, Noida",Sector 132,"Sector 132, Noida",77.377886,28.513812,"Continental, Fast Food, Italian",1300,Indian Rupees(Rs.),Yes,No,No,No,3,4.2,Green,Very Good,108,zomato
8356,Cake n Flower,1,Noida,"Shop 4, CDR Complex, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.314539,28.581194,Bakery,150,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,7,zomato
8357,Dilli 6,1,Noida,"The Residency Hotel, Priya Gold Building, Naya Bans, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.313858,28.581895,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.8,Orange,Average,84,zomato
8358,Food Bell,1,Noida,"Shersingh Market, Naga Bans, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.314101,28.581443,"North Indian, South Indian",400,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,6,zomato
8359,Kalpana Hotel,1,Noida,"Opposite Priya Gold Biscuits Factory, Naya Bans, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.314,28.581771,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4,zomato
8360,Sagar Dhaba,1,Noida,"Sher Singh Market, Naya Bans, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.314128,28.58153,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,27,zomato
